,claim,claim_veracity
5763,Chris Christie Says Barbara Buono voted to raise her own pay 40 percent.,1
5764,Scott Walkers jobs agency gives financial incentives that lead Wisconsin companies to look at shipping jobs elsewhere. ... A company got $4.6 million in taxpayer money and actually reduced its jobs by 300 people.,0
5765,"Scientists predict sometime in the future, an event that will kill somewhere between 80 and 90 million people.",1
5766,"Under Floridas voting law, a requirement to turn in voter registrations within 48 hours makes it impossible to meet the deadline if youre working right to the end of the week.",0
5767,The federal gas tax has not been raised since 1993.,1
5768,"Bill Clinton signed a law very similar to, and Barack Obama voted for a law something like, Indianas Religious Freedom Restoration Act.",1
5769,White people control almost 90 percent of the nations wealth.,1
5770,"7,000 millionaires gamed the system to pay no income taxes.",0
5771,"(Birmingham, Ala.) is the cradle of the civil rights movement.",0
5772,"Greg Abbott Says hes arrested more criminals, including thousands of child predators and sex offenders, than any previous Texas attorney general.",1
5773,Politicians and their corporate lobbyists are trying to take away my right to spend my paycheck how I want.,0
5774,Senators who have accepted millions in campaign contributions from the financial industry voted against allowing bankruptcy judges to modify home mortgages.,1
5775,"The Treasury Department says 41 percent of all business income reported on individual returns would be hit by the [millionaires] surtax that would harm small businessmen and women, the very people we are counting on to create new jobs.",0
5776,[Former Georgia congressman] Bob Barr voted ... to raise his own pay.,0
5777,Michelle Nunns own plan says she funded organizations linked to terrorists.,0
5778,"Obama puts 15 unelected, unaccountable bureaucrats in charge of Medicare, who are required to cut Medicare ... that will lead to denied care for current seniors.",0
5779,"Ive also offered a plan that can help (fix Social Security) thats supported by Robert Reich, secretary of labor previously, in a previous administration.",0
5780,"Health insurance companies are making record profits, right now.",0
5781,Connie Mack was the only member of the Florida delegation that voted against a bill to help NASA.,1
5782,"Charlie Crist broke the quarter ""record for fundraising in a U.S. Senate race in Florida.""",1
5783,Republicans in Congress refuse to list a single tax loophole they are willing to close.,1
5784,New Jersey has the largest transit system in the entire country.,1
5785,Nobodys invited us to the Obama events in Atlanta.,0
5786,Dave Brat worked on Democrat Gov. Tim Kaines Council of Economic Advisors while Kaine tried to raise our taxes by over $1 billion.,1
5787,"After Hurricane Katrina, Dallas and San Antonio took in 5,000 to 10,000 refugees each, but (Bill) White brought in 250,000 and put them up in his buddies empty apartment buildings and let the federal government pay their rents for over two years. They did not return to New Orleans, most of them are on welfare.",0
5788,The first professional baseball team was from an Ohio city.,1
5789,"After the U.S.-led military alliance ejected Saddam Husseins forces from Kuwait in 1991, the Kuwaitis never paid us.",0
5790,Ted Cruz represents a Chinese company found guilty of stealing blueprints from an American manufacturer.,1
5791,(Romney's) record was that he raised taxes by $730-million.,0
5792,The minimum wage has risen $2.35 in the last two years. Thats 31 percent.,0
5793,"John McCain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",1
5794,Women make 77 cents for every dollar a man earns.,1
5795,"As the election tracker FiveThirtyEight has reported, whoever wins Pennsylvania will be our next President.",0
5796,"One of the Planned Parenthood videos shows a fully formed fetus on the table, its heart beating, its legs kicking, while someone says, We have to keep it alive to harvest its brain.",0
5797,"If you look at the three people on the (debate) stage from the United States Senate, all three of them have a combined two bills that became law that theyve sponsored.",1
5798,We spent twice as much per capita for health care in this country as the next closest nation.,0
5799,"(Barack Obama) says hes going to reduce the long-term debt and deficit by $4 trillion, doesnt say how hes going to do it.",0
5800,"Last year, Obama administration officials released into our neighborhoods more than 36,000 criminal immigrants who had nearly 88,000 convictions. The crimes included hundreds of convictions for murder, rape and kidnapping and thousands of drug-related crimes.",1
5801,I am the only candidate for lieutenant governor to oppose in-state tuition for illegal immigrants.,0
5802,"Under the House health care bill, the government ""will have to penalize citizens if we choose not to buy a plan that will cost a minimum of about $15,000 per family per year.""",0
5803,"The nonpartisan CBO, Congressional Budget Office, has said that the No. 1 policy decision that brought us to the need to prevent the nation from defaulting on our debt for the first time in history were the Bush tax cuts in 2001 and 2003.",0
5804,In 1968 the average corporate CEO made 20 times the average workers pay. Today that multiple is about 350.,1
5805,A proposed bill in the Florida Legislature would authorize the public hoarding of cats by feral cat activists.,1
5806,"In its current state, this bill is the most restrictive voter ID legislation in the nation.",1
5807,"Presidents Hoover, Truman and Eisenhower collectively ordered the deportation of at least 15 million illegal aliens.",0
5808,Congressman Scott DesJarlais is spending his one year anniversary on vacation -- only working 6 days in all of January.,0
5809,"If we keep the minimum wage at the current level, then single-parent families earning the minimum wage at a full-time job will live in poverty in New Jersey.",1
5810,"The stimulus bill includes ""$300,000 for a sculpture garden in Miami.""",0
5811,Austin ISD has the highest graduation rate of every major city in Texas.,0
5812,Transgender individuals in the U.S. have a 1-in-12 chance of being murdered.,0
5813,Michele Bachmann Says Donald Trumps polling numbers show that hes the highest with Hispanics that any Republican has ever been.,0
5814,Atlanta Public Schools 2011 CRCT tests were given under the strictest security possible.,0
5815,"The non-partisan Congressional Budget Office concluded ObamaCare will cost the U.S. more than 800,000 jobs.",0
