,claim,claim_veracity
6977,PolitiFact will keep fact-checking hoaxes about COVID-19 as they surface  but we want our readers to be prepared too. Here are our 7 tips to avoid pandemic misinformation.,0
6978,There are 40 people isolating in the Auckland quarantine facility from the community which includes 17 people who have tested positive for COVID-19 and their household contacts.,1
6979,Shout out to Colorado where the health department has clearly placed emphasis on reporting a full granular dataset on COVID-19 outbreaks. Colorado's long-term care reporting should be a model for other states.,1
6980,In our interconnected world if people in low- and middle-income countries miss out on COVID-19 vaccines the virus will continue to kill and the economic recovery will be delayed. Vaccine nationalism will prolong the pandemic not shorten,1
6981,Coronavirus is accelerating Medicares money problems.,1
6983,The number of people states report to be hospitalized with COVID-19 continues to drop. 57% of COVID-19 hospitalizations are currently in the South while the Northeast has fallen to 5%.,1
6984,We will continue testing in the community as part of our ongoing strategy to continue with the elimination of COVID-19. Anyone with respiratory symptoms should call their GP or Healthline on 0800 611 116 to get advice on getting a test. Testing is free in NZ.,1
6985,Just a reminder that our DMs are open for testing tidbits you may have for your state. Or maybe you work for a heath department or big testing company and would like to explain whats going on. Were here.,1
6987,"Silver Solution used on strains of coronavirus ""totally eliminate it. Kills it. Deactivates it.??",0
6988,Says the coronavirus has a 99.9% recovery rate?? in Texas.,0
6989,Maharashtra (India) Governor Bhagat Singh Koshyari facilitated the travel of a model from Maharashtra to Dehradun during the COVID-19 lockdown.,0
6990,Amid the coronavirus crisis Italys streets are now filled with discarded printed cash as seen in photos circulating on social media.,0
6993,Holding your breath for 10 seconds is a way to test for coronavirus.,0
6994,There are 16 previously reported cases who are considered to have recovered today- all community cases.,1
6996,Says Democrats are on vacation until May 4 and refuse to come back?? to sign a bill to help small businesses.,0
6997,Late-Breaking Progressive News: Sugar Is Bad for You. Government Surveillance Is Necessary to Keep Y,0
6998,This is a map of India redesigned by an American CEO where he marked the Indian states population which is almost equal to population of some of the countries. He tried to explain to his employees that India is indirectly handling COVID-19 situation of so many countries.,0
6999,Israel has already developed a vaccine against COVID-19,0
7000,Obese Man Most Likely To Die First According To Family Sweepstake,0
7001,The latest update from the Ministry of Health - Manat Hauora:   Today there are no new cases of COVID-19 to report in New Zealand.    Our total number of confirmed cases of COVID-19 remains at 1154 which is the number we report to the World Health Organization.,1
7002,A photo shows Rob Cantrall at a recent Michigan protest.,0
7003,Some coronavirus patients are experiencing chronic fatigue.,1
7006,Controls at the borders remain for those entering New Zealand including health screening and testing for all arrivals and mandatory 14 day managed quarantine or isolation,1
7007,"""the Government has finally approved"" and will be giving out S$5,000 in ""Relief Funds"" to every citizen",0
7008,6 cases are now considered recovered bringing the number of active cases in New Zealand to 18. All are in managed isolation or quarantine facilities.,1
7009,"""Lately we have about 8 to 10 bodies a day, but one time we had 18 bodies,"" says the head of one of the few crematoriums on Bali designated to deal with the bodies of people who died with confirmed or suspected cases of COVID19. Report by",0
7010,Claim that Saint Corona has always been a patron saint against epidemics.,0
7013,Adding the new incidence metric has changed the scores of 350 counties and **expanded our coverage to 1800 counties.** Previously many counties did not have enough data for us to calculate a risk score. It is critical for local decision-makers to have local-level data.,1
7014,COVID-19 is the common flu and the cure for coronavirus pneumonia is easy and cheap.,0
7015,First documented US case of Guillain-Barre syndrome associated with coronavirus.,1
7016,Equity accuracy and quality questions surround the coronavirus vaccine.,1
7017,"The overall lethality of COVID-19 (infection fatality rate) is about 0.1% to 0.3% and thus in the range of a severe influenza, up to 60% of all persons may already have a certain cellular background immunity to the new coronavirus due to contact with previous coronaviruses (i.e. cold viruses), there is still little to no scientific evidence for the effectiveness of cloth face masks in healthy and asymptomatic individuals",0
7018,Says imposters in hazmat suits are going door to door in Stockton California saying they are checking residents for fever or COVID-19 but they will enter your home and physically attempt robbery.,0
7020,"A viral text based image post claiming that 5,000 from Italy were infected by mobile phone covers, quoting the findings were from a research without specifying any details or name of the research. The post advises to abandon phone covers.",0
7021,"We cannot return to Ed Sheeran post-coronavirus, warn experts",0
7023,Only 6% of the people actually died from COVID. The others died from other reasons.,0
7024,Olive Garden employees are allowed to wear Black Lives Matter masks but NOT the American flag.,0
7026,G-7 countries have asked Modi to lead them in preventing coronavirus.,0
7028,Minister of Health claims that only one case of COVID-19 registered in Lithuania.,0
7030,July 2020 has less deaths than July 2019 despite pandemic,0
7033,India recorded 507 fatalities the biggest record so far in a single day. This takes the countrys total number of deaths to 17400. As Unlock 2.0 begins today the resumption of domestic flights and passenger train services is extended.,0
7035,Medical entomologist Janet McAllister and other CDC responders had to adapt to changing needs and conditions when responding to COVID-19 outbreaks in Wisconsin.,1
7036,On a bigger than average testing day newly reported cases were over 25k today.,1
7038,Peru has just nationalized hospitals and clinics.,0
7039,A nurse claims that Delhi govt has stopped funding for the hotel stay for doctors and nurses treating COVID-19.,0
7040,Terminally Ill Patients Resentful Theyre Not Dying From Covid-19,0
7041,"Lot of news coming in of irregularities in treatment of coronavirus patients in several major hospitals across india . If you have experienced something unpleasant or are in a situation that calls for immediate attention, please feel free to reach out.",0
