,claim,claim_veracity
4950,"COVID-19 causes prolonged and progressive hypoxia (starving your body of oxygen) by binding to the heme groups in hemoglobin in your red blood cells. People are simply desaturating (losing O2 in their blood), and thats what eventually leads to organ failures that kill them, not any form of ARDS or pneumonia.",0
4951,COVID-19 vaccine trial killed 7 children in Senegal.,0
4952,U.S. Speaker of the House Nancy Pelosi said she wont pass new economic stimulus package unless senior citizens are excluded.,0
4953,"Social media posts recommend tonic water and zinc as a cure for a novel coronavirus infection, as the drink contains quinine, whose synthetic relative hydroxychloroquine is on trial as a COVID-19 treatment.",0
4954,US arrests the man who created Covid-19.,0
4955,"India is suing Microsoft founder Bill Gates because of his vaccine against coronavirus that killed 77,000 girls.",0
4956,Coronavirus will be exterminated if lockdowns are lifted.,0
4957,The number of deaths from COVID-19 are exaggerated.,0
4958,Michigan governor violated social distancing order while signing stay-at-home order.,0
4959,Posts claim that the speaker of the Winsconsin state assembly Robin Vos wore protective gear that election workers he forced to work  do not have.,0
4960,5G exposure/radiation pollution compromises the structure and function of hemoglobin in cells and worsens COVID-19 pandemic.,0
4961,"A video has been viewed tens of thousands of times on Twitter, Facebook and YouTube alongside a claim that it shows the US Federal Bureau of Investigation (FBI) raiding a synagogue that was used to hoard face masks and other medical equipment.",0
4962,Steam from boiling oranges kills COVID-19.,0
4963,Everyone is only dying of coronavirus now.,0
4964,"Facebook posts claims the Asian, Hong Kong, swine and bird flus each killed more people than coronavirus.",0
4965,Queen Elizabeth said Philippine President Rodrigo Duterte is the kind of leader who knows the way  Filipinos are very lucky to have him.,0
4966,A photo shows South Carolina after stay-at-home orders were announced.,0
4967,The Obama administration left President Donald Trump with a stockpile with a cupboard that was bare.,0
4968,Same little boy died of COVID-19 in three different countries. Still dont believe the media is #fakenews?,0
4969,The North Carolina and Virginia State line is closed. Nothing in or out.,0
4970,A poem about people staying home was written by Kathleen OMara in 1869.,0
4971,59 people die as pastor gives them Dettol to drink in church to prevent coronavirus.,0
4972,"Asian flu, Hong Kong flu, swine flu and bird flu killed more people than coronavirus has today. And that the government never shut down anything for those.",0
4973,"Claim that televangelist Pat Robertson said some young people are doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladies private parts and thats where I think the (corona)virus came from.",0
4974,People are handing out masks doused with chemicals which knocks you out cold so they can rob you.,0
4975,"Former NYC Mayor Rudolph Giuliani said he bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine in early February.",0
4976,Coronavirus is fake or a made-up ploy by 5G.,0
4977,Photo of a mannequin being wheeled into a hospital shows the COVID-19 coverup.,0
4978,Hospital is caught using a dummy in pandemic footage.,0
4979,"In Italy, they have thrown their money on the streets. A clear message to the whole world that money is not enough when health is in danger.",0
4980,Coronavirus death toll in the U.S. is inflated by inclusion of unrelated deaths.,0
4981,President Trump has repeatedly touted the anti-malarial medications hydroxychloroquine and chloroquine as the much-needed solution to covid-19,0
4982,"Social media posts shared tens of thousands of times claim White House adviser Dr. Anthony Fauci stands alone in insisting hydroxychloroquines effectiveness against COVID-19 is unproven, while Italy, France, Spain and Brazil say it works.",0
4983,Says 44 US senators voted NOT to send stimulus checks.,0
4984,The NBA is asking President Donald Trump to resign or well never play again.,0
4985,President Donald Trumps statement that lupus patients are not vulnerable to COVID-19 is not true.,0
4986,New data shows that 21 million Chinese died from the coronavirus.,0
4987,Suggestion that Trump urged sick people to get out and vote during COVID-19 pandemic.,0
4988,"Ron Johnson said Americans should go back to work, because death is an unavoidable part of life.",0
4989,North Carolina hospital beds are typically 85% full across the state.,0
4990,"Weve got to give the American public a rough estimate of how long we think this is going to take, based mostly on the South Korean model, which seems to be the trajectory that we are on, thankfully, and not the Italian model.",0
4991,Says the U.S. is developing an antivirus that includes a chip to track your movement.,0
4992,"Big Pharma, Dr. Anthony Fauci and Bill Gates want to ban hydroxychoroquine.",0
4993,The Chinese Communist Party is using Zoom as a way to spy on our citizens.,0
4994,Photo on biography of a boy who died from coronavirus.,0
4995,Joe Exotic tests positive for coronavirus in prison. Its been confirmed.,0
4996,Walmart has adopted staggered shopping days based on age in response to the pandemic.,0
4997,"We were slow with the testing, but very quick with the travel ban. And thats been much more critical in saving lives.",0
4998,Walmart is adopting a staggered schedule due to the coronavirus.,0
4999,Says Nostradamus predicted the coronavirus in a 1551 passage about a plague spreading from the east.,0
5000,Israeli recipe for lemon and bicarbonate drink is a coronavirus cure.,0
5001,Video claiming you cant catch coronavirus.,0
5002,"Kennedy Center, PBS donated to Democrats after getting COVID-19 stimulus money.",0
5003,In New York every contaminated corpse belongs to the state and will be incinerated without any wakes or memorial services to pay your last respects.,0
5004,Says Goodwill used the pandemic to fire all of their employees instead of laying them off.,0
5005,Goodwill laid off all employees due to COVID-19.,0
5006,Says video shows the Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.,0
5007,Trumps claim that he imposed the first travel ban on China.,0
5008,Audio of Biden calling the coronavirus a hoax.,0
5009,"If you line up all the countries that have done (Covid-19) testing on a per-capita basis, were [the US] at the bottom of the list.",0
5010,Rivers in Oklahoma are full of catfish carrying the virus.,0
5011,Governors across the U.S. are announcing that the current school year will be repeated due to coronavirus school closings.,0
5012,A video purportedly showing COVID-19 victims in body bags strewn across the floor of a New York hospital was shared several thousand times in multiple languages on social media.,0
5013,"Facebook posts shared thousands of times feature a video of U.S. officials talking to reporters, with captions claiming they are announcing the arrest of a Chinese scientist.",0
5014,Coronavirus does not cause a runny nose; is killed by temperatures above 26 degrees; causes lung fibrosis within days of infection; can be diagnosed by holding your breath for 10 seconds; and can be cured in the early stages by drinking plenty of water.,0
5015,The coronavirus has been released by China [] it was purposely propagated by the Chinese themselves.,0
5016,Alkaline diet protects against the coronavirus.,0
5017,A series of statements by Joe Biden claiming he called for action before he did,0
5018,Empty hospital lots and waiting rooms are indicative of a coronavirus hoax.,0
5019,"Now, theyre doing tests on airlines  very strong tests  for getting on, getting off. Theyre doing tests on trains  getting on, getting off.",0
