,claim,claim_veracity
18192,Pope advised not to use term 'Rohingya' in Myanmar but rights groups disagree,1
18193,Netanyahu to Putin: Israel may act to curb Iran's clout in Syria,1
18194, Hillary Clinton TOTALLY Just Rubbed ‘Indictment’ Rumors In Trump’s Big Orange Face ,0
18195,All clear at Rubio campaign office after white powder scare,1
18196, Trump Just Sunk Himself In Pennsylvania With This Gaffe About A Child Sex Scandal,0
18197,Catalan secessionists register parliamentary motion to split from Spain: media,1
18198, Two Stunning New Polls Show These Staunch Red States Could Turn Blue To Avoid Electing Trump,0
18199,Senator McCain will vote on tax bill -No. 2 Republican,1
18200,OBAMA Is GIVING YOUR Money To Illegal Aliens To Start Businesses…You Won’t Believe Where Those Businesses Are Located ,0
18201,Trump to announce vice presidential pick Friday: tweet,1
18202,CHELSEA CLINTON Confronted by Woman at Book Signing: “Can you sign this for my friend Juanita Broaddrick” ,0
18203,Shot and dumped by a pigsty: a schoolboy killed in Philippines drugs war,1
18204,Senator McCain suggests subpoena to make White House cyber aide testify,1
18205,Turkey orders former intelligence personnel detained in Gulen probe: AA,1
18206,Syrians vote in Kurdish-led regions of north,1
18207,WATCH THIS: DID GOOGLE MANIPULATE Search For Hillary Clinton For Favorable Results? ,0
18208,German parties in coalition talks agree to stick to balanced budget,1
18209, Mitch McConnell: The Republican Platform Won’t Be Written By Trump ,0
18210,Rebels close in on east Congo city amid gunfire,1
18211, Trump Just Shamed Our Country Yet AGAIN With His Latest Diplomacy Disaster ,0
18212,"UK's Prince George starts school, pregnant mum Kate too ill to go",1
18213, This Tweetstorm PERFECTLY Explains Why Recounts Terrify Trump – It’s Not Fear He Might Have Lost,0
18214,Turkey will never be EU member under Erdogan: Germany's Gabriel,1
18215,Illegals Voting in Maryland City Elections Just the Tip of the Iceberg in Trend of Illegal Alien Voting?,0
18216,Syrian political opposition says hopes Clinton wins U.S. presidency,1
18217,Obama Throws Gasoline On Black Terrorists War On Cops: “The Moment Is Here”,0
18218,HOME DEPOT FOUNDER: Why I Stand With Donald Trump,0
18219,U.S. Labor Department to delay 'fiduciary' rule for 60 days pending review,1
18220,Former intelligence officials say Trump is being manipulated by Putin,1
18221, Donald Trump Learned A New Word And It Should Give You Chills ,0
18222,Zimbabwe First Lady sues in dispute over $1.35 million ring: state media,1
18223,Clinton picks up win in Puerto Rico's Democratic primary: NBC News,1
18224,Jared Kushner NEVER Registered To Vote As A “Female”…Media Lie BACKFIRES…Shines Bright Light On How Easily Voter Fraud Can Occur,0
18225,"malaysia 2018 budget seen lifting cash aid, making gst change",1
18226,Senate to vote later on Wednesday to work with House on tax bill: McConnell,1
18227,JPMORGAN CEO Blows Up at the DC Dysfunction: Tired of Listening to the ‘Stupid Sh*t’ ,0
18228,"Obama in 'excellent' health, still using nicotine gum: doctor",1
18229,UK publisher rejected request to block academic articles in China,1
18230,Tillerson: Trump is ready to engage personally in Middle East peace,1
18231,Russian MPs say anti-Russian agenda likely forced Flynn resignation,1
18232,"Ben Carson Campaign In Shambles After Top Aides, 20 Staffers Quit",0
18233," While Scott Baio’s Battle With Erin Moran’s Family Continues, His Wife Defends His ‘Size’",0
18234,U.S. Senate conservatives propose tough restrictions on 'Dreamers',1
18235,Highlights: The Trump presidency on Feb. 24 at 12:35 a.m. EST/17:35 GMT,1
18236,“I Think My Dog’s A Democrat” ,0
18237,"Trading algorithm shows how mass shootings, politics boost gun shares",1
18238,Kenyan police assaulted and raped women during election: rights group,1
18239,THE END OF CROOKED HILLARY’S POLITICAL CAREER: “Hello Darkness My Old Friend” ,0
18240,"Russia, Saudi Arabia close to sign S-400 missile deal: Ifax cites Putin aide",1
18241,"SUPER SATURDAY SHOCKER: Cruz Crushing Trump In KS, Projected To WIN Maine",0
18242," As Trump Collapses, Team Clinton Makes A HUGE New Move To Crush The GOP",0
18243,Judicial panel members consider legal brief in Apple case: sources,1
18244,Belgian judge to decide on warrant for ex-Catalan leader on Dec. 14: lawyer,1
18245, A Chick-Fil-A Got Shut Down In NYC Over Flies In Food – Conservatives Claim Religious Persecution,0
18246,House tax panel chair says expects vote on plan next week,1
18247,China's Xi tells Trump stronger ties good for stability: Xinhua,1
18248,“ALT-LEFT” PROFESSOR Makes Outrageous Claim: Flag-Burning Antifa ‘Preserving Fabric of America’ ,0
18249, REPORT: Jared Kushner ‘F**king Furious’ Over Bannon Activity In White House ,0
18250,BREAKING: MORE HACKED E-MAILS From DNC Released By A Vengeful Guccifer,0
18251,PROOF THEY KNOW SHE’S LOSING…Hillary’s Campaign Spokesman Tells Trump: “Go F*ck Yourself” During Debate,0
18252, ‘Good Guy With A Gun’ Accidentally Shoots Woman He Was ‘Saving’ Five Times ,0
18253,Philippine president's son denies links to $125-million drug shipment,1
18254,Hashtag politics: Merkel tries to get in with Germany's kids,1
18255,Spain on the backfoot in bid to tackle youth unemployment,1
18256," Wealthy Man Passes Away, Leaves Millions To Open Ohio Animal Shelter",0
18257,SOCIALISM IN VENEZUELA: Want Bernie For President? Here’s What You’ll Get! ,0
18258,Bahraini civil society group under pressure after Israel visit,1
18259, The Internet Hilariously Reacts To Picture Of Trump’s Hideous Victory Cake ,0
18260,"HANDPICKED SUCCESSOR And Son Of DISGRACED Lawmaker John Conyers Reportedly Body-Slammed, Spit Upon and Slit His Girlfriend With Knife",0
18261,Bombshell! Rep. Jim Jordan: FBI Paid for Fake Trump Dossier…Used It to Wiretap Trump ,0
18262,Trump pick for NSC post Crowley to step down: transition official,1
18263,Tunisia premier names new economic reforms minister: statement,1
18264,CBO says won't specify insurance impact of Republican healthcare bill next week,1
18265,"After healthcare flop, White House seeks help from Congress on tax",1
18266,China says sanctions won't help as Trump targets Venezuela,1
18267,Russian long-range bombers strike Islamic State targets in Syria: agencies,1
18268,Singapore decried for 'harassment' of anti-death penalty activists,1
18269, Longtime Trump Friend Russell Simmons Drops Bombshell On Trump’s DISGUSTING Racism Toward Him ,0
18270,HOW COLLEGES ARE DESTROYING Free Speech: “Emergency counseling sessions” Offered After “TRUMP” Word Was Written On Sidewalk In Chalk,0
18271," Ted Cruz Has ‘Religious Liberty’ Exactly Wrong, His Response To Georgia Veto Is Cringeworthy",0
18272, Racist Teacher Fired For DISTURBING Viral Facebook Post About Michelle Obama ,0
18273,"Kellyanne Conway: ‘Presidents aren’t judged by crowd sizes, but by their accomplishments’",0
18274, Watch Seth Meyers’ Hilarious And Convincing Argument About Trump’s Chances In The Primaries ,0
18275,Russia to close down Syria communications line with Pentagon: Interfax,1
18276,Thai king's remains laid to rest at end of five-day ceremony,1
18277,U.S. House panel cancels plan to introduce Puerto Rico bill,1
18278,"Their fortunes enmeshed, Trump and Putin to hold first meeting next week",1
18279,"Mexico urges U.S., Cuba to work out differences via dialogue",1
18280,Clinton server tech told FBI of colleagues' worries about system,1
18281,football legend hershel walker gives nfl kneelers one perfect piece of advice ,0
18282,Surge in U.S. Latino vote could be elusive in presidential election: survey,1
18283,Islamic State bombing kills dozens in east Syria: war monitor,1
18284,"BOOM! OBAMA REQUIRED To Respond, After Petition To “Formally Recognize BLACK LIVES MATTER As A Terrorist Organization” Exceeds Required 100K Signatures In ONLY 5 Days…ADD YOUR NAME!",0
18285,What will be in Obama's final budget proposal?,1
18286,NHC says Irma forecast to strengthen once it moves away from Cuba,1
18287,Republicans sue State Department for Clinton emails,1
18288,"Senate revises Russia sanctions bill, sends it to House",1
18289,"SAN BERNARDINO: Two Adults Dead, Two Injured In School Murder-Suicide",0
18290,SPIRIT HALLOWEEN CAVES TO TRANS MAFIA: Takes “Offensive” Caitlyn Jenner Costume Off Website,0
18291,Senators say Republican consensus is no vote on Obama court nominee,1
18292, Ann Coulter: Trump Doesn’t Need GOP’s Support – ‘He IS The Party’ ,0
18293,EU executive steps up action against Hungary over NGO law,1
18294, Professors Claim Sexual Harassment Ban Is Violating The First Amendment,0
18295, It’s Time To Stop Excusing Trump Supporters And Start Shaming Them For The Awful People They Are,0
18296, Trump Gets His A** Handed To Him By British Lawmakers For Lying About Rising Crime Rate In UK,0
18297,"E.T. Williams: ‘Anti Trump Protesters, Your Revolution is Fake’",0
18298,"Iraq PM to visit Turkey on Wednesday, discuss Northern Iraq referendum: Turkish sources",1
18299, GOP Senator Just Smacked Down The Most Punchable Alt-Right Nazi On The Internet,0
18300,"EU's Tusk notes Brexit progress, hopes for trade talks by December",1
18301,THERE’S A NEW SHERIFF IN TOWN: ISIS Gets Stunning WAKE UP CALL From General “Mad Dog” Mattis On Day One,0
18302," When Asked What His Favorite Bible Lesson Is, Trump Settles On The One With Facial Mutilation",0
18303,Trumps says conservative House lawmakers line up behind healthcare bill,1
18304,Campaign chief to oversee Trump U.S. vice presidential search,1
18305," Republican Lawmaker Grabs Woman By The Genitals, Tells Her This Is Trump’s ‘New World’",0
18306,“BIKERS FOR TRUMP” Vow To Defend Trump During Inauguration Day…Plan Celebration! ,0
18307,"Celebrity U.S. presidential picks prompt alliances, rifts",1
18308,"Emboldened by change, some Uzbek imams turn on loudspeakers for call to prayer",1
18309,Defense disputes nerve agent used to kill North Korean leader's half-brother,1
18310,"UNHOLY ALLIANCE: Hillary Clinton’s Saudi Sponsors Support Terrorism, Islamist Extremism",0
18311, WATCH Trump Absolutely CRUSH His Wife In Viral Video Clip From Inauguration,0
18312,Judges find two North Carolina congressional districts racially gerrymandered,1
18313,WOMAN ARRESTED For Wearing T-Shirt Naming Muslim Extremist Who Fled Country After Failed Jihad Attempt ,0
18314," build a giant wall, cut education department. what a president trump would do",1
18315," Meryl Streep Impersonated Donald Trump, And It Was Absolutely PERFECT ",0
18316,Pentagon to lease privately owned Trump Tower apartment for nuclear 'football': letter,1
18317,White House: no sign of collusion in campaign aides' indictments,1
18318,BREAKING: PLANNED PARENTHOOD PULLS A LAME PR STUNT AND GETS BUSTED,0
18319, Anti-Gay Alabama Chief Justice Roy Moore To Stand Trial For Defying Supreme Court,0
18320,Senate Republicans ask Moore to withdraw as new accuser steps forward,1
18321,"HOLLYWOOD HYPOCRITE LEONARD DICAPRIO Jets LA Friends Across The World 6,000 Miles To Hear His Speech On GLOBAL WARMING",0
18322,House to introduce Puerto Rico crisis bill on Wednesday: Rep. Bishop,1
18323, REPORT: Trump Is Costing America BILLIONS In Tourism Revenues Because People Are Afraid To Travel Here,0
18324,Venezuela's Maduro approval rises to 23 percent after Trump sanctions: poll,1
18325,CONGRESSIONAL BUDGET OFFICE: DEBT HEADED TO 103% OF GDP – LAST SEEN AT END OF WWII,0
18326,ROBERT DENIRO Wanted “To Punch Trump In The Face”…Supports Anti-Trump Rioters…Now Wants Americans To Support His New Movie ,0
18327,PANDA ‘PHOTOBOMBS’ MELANIA TRUMP On Trip to Beijing Zoo and ‘Amazing’ Great Wall of China,0
18328, Sean Hannity Just Got OWNED By George W. Bush’s CIA Director,0
18329,Malaysia scraps beer festival following Islamists' objections,1
18330, Trump Doesn’t Want His Supporters To Know His REAL Stance On Gun-Free Zones,0
18331, could trump use executive privilege to block comey testimony?,1
18332,TWO RICH WHITE GUYS Who Made A Fortune Selling Ice Cream To Rich People Introduce NEW FLAVOR To Highlight BLACK VOTER SUPPRESSION,0
18333,black vanderbilt professor exposes the real racists in “the inconvenient truth about the democrat party”,0
18334," Trump Considering David Petraeus, Who Leaked Highly Classified Info, As Secretary Of Defense",0
18335,Pro-Damascus alliance declares Syria offensive near Iraq border,1
18336,"Mladic will appeal conviction, sentence",1
18337,Illinois marked 14th straight budget deficit in FY 2015: audit,1
18338,PRICELESS! ANTI-TRUMP RIOTER THROWS TANTRUM When Arrested: “I want…I want…I want!” ,0
18339, Trump Promises To Destroy The USA During Interview With Lester Holt ,0
18340,Billionaire Saudi prince Alwaleed detained in probe: official,1
18341,Democrats demand probe of Trump health nominee,1
18342,Top U.S. Senate Democrat hopeful Congress will help 'Dreamers' by year end,1
18343,"Trump, Abe didn't discuss bilateral FTA: Japan spokesman",1
18344,Victims of South Sudan attack on aid workers start testifying from U.S.,1
18345, Here’s What Black Voters Think Of Donald Trump’s Pathetic Attempt To Woo Them,0
